sample_69_20210604143823_Booma,17,0, 13,79,0.1771,0.5667,0.2698
sample_115_20210112211709,44,3, 10,47,0.4681,0.8148,0.5946
sample_2791,59,3, 8,57,0.4958,0.8806,0.6344
sample_108_20210112211708,12,0, 11,66,0.1538,0.5217,0.2376
sample_83_20210112211705,29,2, 10,61,0.3152,0.7436,0.4427
sample_21_20210610044409_Isra,25,6, 14,88,0.2101,0.6410,0.3165
sample_89_20210112211706,95,5, 21,112,0.4481,0.8190,0.5793
sample_65_20210604143822_Booma,15,0, 17,83,0.1531,0.4688,0.2308
sample_74_20210610044426_Booma,48,2, 46,113,0.2945,0.5106,0.3735
sample_71,38,6, 17,67,0.3423,0.6909,0.4578
sample_1237,29,4, 15,39,0.4028,0.6591,0.5000
sample_68,21,5, 17,203,0.0917,0.5526,0.1573
sample_32_20210610044412_Hayden,63,0, 14,24,0.7241,0.8182,0.7683
